         466104169 function calls (439067109 primitive calls) in 1497.898 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 ismaster.py:106(max_message_size)
        1    0.000    0.000    0.000    0.000 topology_description.py:199(readable_servers)
        1    0.000    0.000    0.000    0.000 server_description.py:200(is_server_type_known)
        1    0.000    0.000    0.000    0.000 response.py:18(Response)
        1    0.000    0.000    0.000    0.000 response.py:15(<module>)
        1    0.000    0.000    0.000    0.000 monitor.py:27(Monitor)
        1    0.000    0.000    0.000    0.000 core.py:1272(AgnosticCommandCursor)
        1    0.000    0.000    0.000    0.000 metaprogramming.py:212(ReadOnlyProperty)
        1    0.000    0.000    0.000    0.000 context.py:40(cpu_count)
        1    0.000    0.000    0.000    0.000 reduction.py:247(AbstractReducer)
        1    0.000    0.000    0.000    0.000 expressions.py:16(AllExpression)
        1    0.000    0.000    0.000    0.000 expressions.py:74(validate_range)
        1    0.000    0.000    0.000    0.000 expressions.py:238(LastDayOfMonthExpression)
        1    0.000    0.000    0.000    0.000 date.py:9(DateTrigger)
        1    0.000    0.000    0.000    0.000 {method 'remove' of 'list' objects}
        2    0.000    0.000    0.000    0.000 {method 'update' of 'set' objects}
        2    0.000    0.000    0.000    0.000 {method 'index' of 'tuple' objects}
        2    0.000    0.000    0.000    0.000 {method 'zfill' of 'str' objects}
        3    0.000    0.000    0.000    0.000 {built-in method _imp.exec_builtin}
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:929(_sanity_check)
        1    0.000    0.000    0.001    0.001 codecs.py:955(getdecoder)
        1    0.000    0.000    0.000    0.000 os.py:1016(__getattr__)
        1    0.000    0.000    0.000    0.000 _collections_abc.py:92(__subclasshook__)
        1    0.000    0.000    0.000    0.000 _collections_abc.py:676(items)
        1    0.000    0.000    0.000    0.000 warnings.py:119(filterwarnings)
        2    0.000    0.000    0.000    0.000 sre_parse.py:98(checkgroup)
        2    0.000    0.000    0.000    0.000 sre_parse.py:101(checklookbehindgroup)
        3    0.000    0.000    0.000    0.000 base_events.py:611(is_running)
        1    0.000    0.000    0.000    0.000 _base.py:93(_FirstCompletedWaiter)
        1    0.000    0.000    0.000    0.000 _base.py:138(_AcquireFutures)
        1    0.000    0.000    0.000    0.000 _base.py:536(Executor)
        1    0.000    0.000    0.000    0.000 __init__.py:232(LogRecord)
        1    0.000    0.000    0.000    0.000 __init__.py:593(BufferingFormatter)
        1    0.000    0.000    0.000    0.000 __init__.py:940(StreamHandler)
        1    0.000    0.000    0.000    0.000 _abc.py:6(MultiMapping)
        1    0.000    0.000    0.000    0.000 _abc.py:17(MutableMultiMapping)
        5    0.000    0.000    0.000    0.000 client.py:299(<listcomp>)
        1    0.000    0.000    0.000    0.000 client.py:819(_BaseRequestContextManager)
        1    0.000    0.000    0.000    0.000 __init__.py:1154(Manager)
        1    0.000    0.000    0.000    0.000 traceback.py:309(StackSummary)
        1    0.000    0.000    0.000    0.000 tokenize.py:94(TokenInfo)
        1    0.000    0.000    0.000    0.000 string.py:175(Formatter)
        1    0.000    0.000    0.000    0.000 threading.py:88(_RLock)
        2    0.000    0.000    0.000    0.000 {method 'detach' of '_socket.socket' objects}
        5    0.000    0.000    0.000    0.000 {method 'gettimeout' of '_socket.socket' objects}
        1    0.000    0.000    0.000    0.000 selectors.py:60(_SelectorMapping)
        1    0.000    0.000    0.000    0.000 selectors.py:206(_BaseSelectorImpl)
        1    0.000    0.000    0.000    0.000 selectors.py:290(SelectSelector)
        1    0.000    0.000    0.000    0.000 selectors.py:341(_PollLikeSelector)
        1    0.000    0.000    0.000    0.000 selectors.py:506(KqueueSelector)
        1    0.000    0.000    0.000    0.000 subprocess.py:213(_cleanup)
        1    0.000    0.000    0.000    0.000 subprocess.py:379(CompletedProcess)
        1    0.000    0.000    0.000    0.000 ssl.py:153(<dictcomp>)
        1    0.000    0.000    0.000    0.000 ssl.py:372(Purpose)
        6    0.000    0.000    0.000    0.000 opcode.py:51(jabs_op)
        6    0.000    0.000    0.000    0.000 {method 'get_loop' of '_asyncio.Future' objects}
        1    0.000    0.000    0.000    0.000 transports.py:9(BaseTransport)
        1    0.000    0.000    0.000    0.000 transports.py:233(_FlowControlMixin)
        1    0.000    0.000    0.000    0.000 locks.py:101(Lock)
        1    0.000    0.000    0.000    0.000 locks.py:299(Condition)
        1    0.000    0.000    0.000    0.000 locks.py:418(Semaphore)
        1    0.000    0.000    0.000    0.000 streams.py:39(LimitOverrunError)
        1    0.000    0.000    0.000    0.000 unix_events.py:839(BaseChildWatcher)
        1    0.000    0.000    0.000    0.000 unix_events.py:979(FastChildWatcher)
        1    0.000    0.000    0.000    0.000 selector_events.py:941(_SelectorDatagramTransport)
        1    0.000    0.000    0.000    0.000 base.py:295(as_int)
        1    0.000    0.000    0.000    0.000 base.py:406(settings_module)
        1    0.000    0.000    0.000    0.000 __future__.py:80(_Feature)
        1    0.000    0.000    0.000    0.000 decoder.py:254(JSONDecoder)
        1    0.000    0.000    0.000    0.000 encoder.py:104(__init__)
        1    0.000    0.000    0.000    0.000 encoder.py:73(JSONEncoder)
        1    0.000    0.000    0.000    0.000 toml.py:19(TomlTz)
        2    0.000    0.000    0.000    0.000 datetime.py:803(__new__)
        1    0.000    0.000    0.000    0.000 __init__.py:278(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:274(YAMLObjectMetaclass)
        2    0.000    0.000    0.000    0.000 events.py:37(__init__)
        5    0.000    0.000    0.000    0.000 scanner.py:444(fetch_flow_sequence_end)
        1    0.000    0.000    0.000    0.000 composer.py:11(Composer)
        1    0.000    0.000    0.000    0.000 constructor.py:467(Constructor)
        1    0.000    0.000    0.000    0.000 serializer.py:11(Serializer)
        1    0.000    0.000    0.000    0.000 representer.py:70(add_multi_representer)
        1    0.000    0.000    0.000    0.000 main.py:48(DotEnv)
        2    0.000    0.000    0.000    0.000 base.py:55(<listcomp>)
        1    0.000    0.000    0.000    0.000 functional.py:323(SimpleLazyObject)
        1    0.000    0.000    0.000    0.000 validator.py:9(Validator)
        5    0.000    0.000    0.000    0.000 typing.py:276(__init_subclass__)
        1    0.000    0.000    0.000    0.000 typing.py:737(_VariadicGenericAlias)
        8    0.000    0.000    0.000    0.000 typing.py:824(<genexpr>)
        1    0.000    0.000    0.000    0.000 typing.py:1088(_ProtocolMeta)
        1    0.000    0.000    0.000    0.000 typing.py:1275(SupportsInt)
        1    0.000    0.000    0.000    0.000 typing.py:1283(SupportsFloat)
        1    0.000    0.000    0.000    0.000 typing.py:1299(SupportsBytes)
        1    0.000    0.000    0.000    0.000 tz.py:1459(GettzFunc)
        1    0.000    0.000    0.000    0.000 tz.py:1454(__get_gettz)
        1    0.000    0.000    0.000    0.000 calendar.py:293(TextCalendar)
        1    0.000    0.000    0.000    0.000 calendar.py:410(HTMLCalendar)
        1    0.000    0.000    0.000    0.000 _common.py:6(weekday)
        1    0.000    0.000    0.000    0.000 _common.py:3(<module>)
        1    0.000    0.000    0.000    0.000 locales.py:306(FrenchLocale)
        1    0.000    0.000    0.000    0.000 locales.py:342(GreekLocale)
        1    0.000    0.000    0.000    0.000 locales.py:404(SwedishLocale)
        1    0.000    0.000    0.000    0.000 locales.py:522(ChineseTWLocale)
        1    0.000    0.000    0.000    0.000 locales.py:553(KoreanLocale)
        1    0.000    0.000    0.000    0.000 locales.py:585(DutchLocale)
        1    0.000    0.000    0.000    0.000 locales.py:636(BelarusianLocale)
        1    0.000    0.000    0.000    0.000 locales.py:667(PolishLocale)
        1    0.000    0.000    0.000    0.000 locales.py:732(BulgarianLocale)
        1    0.000    0.000    0.000    0.000 locales.py:764(UkrainianLocale)
        1    0.000    0.000    0.000    0.000 locales.py:853(NorwegianLocale)
        1    0.000    0.000    0.000    0.000 locales.py:919(PortugueseLocale)
        1    0.000    0.000    0.000    0.000 locales.py:956(TagalogLocale)
        1    0.000    0.000    0.000    0.000 locales.py:987(VietnameseLocale)
        1    0.000    0.000    0.000    0.000 locales.py:1018(TurkishLocale)
        1    0.000    0.000    0.000    0.000 locales.py:1049(AzerbaijaniLocale)
        1    0.000    0.000    0.000    0.000 locales.py:1224(DanishLocale)
        1    0.000    0.000    0.000    0.000 locales.py:1294(HindiLocale)
        1    0.000    0.000    0.000    0.000 locales.py:1511(MacedonianLocale)
        1    0.000    0.000    0.000    0.000 locales.py:1597(MarathiLocale)
        1    0.000    0.000    0.000    0.000 locales.py:2027(SlovenianLocale)
        1    0.000    0.000    0.000    0.000 locales.py:2073(IndonesianLocale)
        1    0.000    0.000    0.000    0.000 factory.py:21(ArrowFactory)
        1    0.000    0.000    0.000    0.000 _compat.py:93(metadata_proxy)
        1    0.000    0.000    0.005    0.005 _compat.py:97(import_ctypes)
        3    0.000    0.000    0.000    0.000 __init__.py:99(CFunctionType)
        1    0.000    0.000    0.000    0.000 __init__.py:366(__getattr__)
        3    0.000    0.000    0.000    0.000 __init__.py:482(CFunctionType)
        1    0.000    0.000    0.000    0.000 _make.py:31(_Nothing)
        1    0.000    0.000    0.000    0.000 _make.py:1554(default)
        1    0.000    0.000    0.000    0.000 :1(FactoryAttributes)
        1    0.000    0.000    0.000    0.000 :1(_AndValidatorAttributes)
        1    0.000    0.000    0.000    0.000 validators.py:19(_InstanceOfValidator)
        1    0.000    0.000    0.000    0.000 validators.py:59(_ProvidesValidator)
        1    0.000    0.000    0.000    0.000 validators.py:98(_OptionalValidator)
        1    0.000    0.000    0.000    0.000 :1(_InstanceOfValidatorAttributes)
        1    0.000    0.000    0.000    0.000 :1(_ProvidesValidatorAttributes)
        1    0.000    0.000    0.000    0.000 :1(_OptionalValidatorAttributes)
        1    0.000    0.000    0.000    0.000 :1(_InValidatorAttributes)
        1    0.000    0.000    0.000    0.000 __init__.py:31(cached_property)
        5    0.000    0.000    0.000    0.000 ipaddress.py:1257(version)
        1    0.000    0.000    0.000    0.000 ipaddress.py:2144(IPv6Network)
        5    0.000    0.000    0.000    0.000 core.py:60(valid_string_length)
        1    0.000    0.000    0.000    0.000 client_exceptions.py:182(InvalidURL)
       10    0.000    0.000    0.000    0.000 client_reqrep.py:308(<genexpr>)
        5    0.000    0.000    0.000    0.000 helpers.py:646(__exit__)
        1    0.000    0.000    0.000    0.000 helpers.py:650(TimerContext)
        1    0.000    0.000    0.000    0.000 cgi.py:261(MiniFieldStorage)
        1    0.000    0.000    0.000    0.000 parser.py:72(HeaderParser)
        1    0.000    0.000    0.000    0.000 parser.py:80(BytesParser)
       10    0.000    0.000    0.000    0.000 feedparser.py:125(__iter__)
        1    0.000    0.000    0.000    0.000 feedparser.py:532(BytesFeedParser)
        1    0.000    0.000    0.000    0.000 random.py:667(SystemRandom)
        1    0.000    0.000    0.000    0.000 uu.py:39(Error)
        1    0.000    0.000    0.000    0.000 tempfile.py:775(TemporaryDirectory)
        1    0.000    0.000    0.000    0.000 _compression.py:9(BaseStream)
        1    0.000    0.000    0.000    0.000 netrc.py:10(NetrcParseError)
        1    0.000    0.000    0.000    0.000 shlex.py:19(shlex)
        2    0.000    0.000    0.000    0.000 pathlib.py:47(__init__)
        1    0.000    0.000    0.000    0.000 pathlib.py:43(_Flavour)
        1    0.000    0.000    0.000    0.000 request.py:647(HTTPDefaultErrorHandler)
        1    0.000    0.000    0.000    0.000 request.py:1031(ProxyBasicAuthHandler)
        1    0.000    0.000    0.000    0.000 request.py:1499(FTPHandler)
        1    0.000    0.000    0.000    0.000 response.py:37(addclosehook)
        1    0.000    0.000    0.000    0.000 response.py:57(addinfo)
        1    0.000    0.000    0.000    0.000 abc.py:75(AbstractView)
        1    0.000    0.000    0.000    0.000 abc.py:91(AbstractResolver)
        1    0.000    0.000    0.000    0.000 abc.py:103(AbstractCookieJar)
        1    0.000    0.000    0.000    0.000 socketserver.py:540(ForkingMixIn)
        1    0.000    0.000    0.000    0.000 http_parser.py:55(ChunkState)
        1    0.000    0.000    0.000    0.000 http_websocket.py:237(WebSocketReader)
        1    0.000    0.000    0.000    0.000 multipart.py:163(MultipartResponseWrapper)
        1    0.000    0.000    0.000    0.000 multipart.py:824(MultipartPayloadWriter)
        3    0.000    0.000    0.000    0.000 payload.py:48(__init__)
        1    0.000    0.000    0.000    0.000 payload.py:46(payload_type)
        1    0.000    0.000    0.000    0.000 payload.py:57(PayloadRegistry)
        1    0.000    0.000    0.000    0.000 payload.py:232(TextIOPayload)
        1    0.000    0.000    0.000    0.000 payload.py:279(BufferedReaderPayload)
        1    0.000    0.000    0.000    0.000 enums.py:50(SequenceLikelihood)
        1    0.000    0.000    0.000    0.000 mbcsgroupprober.py:41(MBCSGroupProber)
        1    0.000    0.000    0.000    0.000 euctwfreq.py:44(<module>)
        1    0.000    0.000    0.000    0.000 euckrfreq.py:41(<module>)
        1    0.000    0.000    0.000    0.000 jpcntx.py:116(JapaneseContextAnalysis)
        1    0.000    0.000    0.000    0.000 jpcntx.py:183(SJISContextAnalysis)
        1    0.000    0.000    0.000    0.000 langturkishmodel.py:37(<module>)
        1    0.000    0.000    0.000    0.000 version.py:6(<module>)
        1    0.000    0.000    0.000    0.000 connector.py:565(_DNSCacheTable)
        1    0.000    0.000    0.000    0.000 resolver.py:46(AsyncResolver)
        1    0.000    0.000    0.000    0.000 tracing.py:137(TraceRequestChunkSentParams)
        1    0.000    0.000    0.000    0.000 tracing.py:143(TraceResponseChunkReceivedParams)
        1    0.000    0.000    0.000    0.000 tracing.py:201(TraceDnsResolveHostStartParams)
        1    0.000    0.000    0.000    0.000 tracing.py:207(TraceDnsResolveHostEndParams)
        1    0.000    0.000    0.000    0.000 tracing.py:213(TraceDnsCacheHitParams)
        1    0.000    0.000    0.000    0.000 tracing.py:219(TraceDnsCacheMissParams)
        1    0.000    0.000    0.000    0.000 signals.py:7(Signal)
        1    0.000    0.000    0.000    0.000 :1(TraceDnsCacheHitParamsAttributes)
        1    0.000    0.000    0.000    0.000 :1(TraceDnsCacheMissParamsAttributes)
        1    0.000    0.000    0.000    0.000 __init__.py:1477(EggProvider)
        1    0.000    0.000    0.000    0.000 __init__.py:1529(EmptyProvider)
        1    0.000    0.000    0.000    0.000 __init__.py:1771(FileMetadata)
        4    0.000    0.000    0.000    0.000 __init__.py:1853(register_finder)
        1    0.000    0.000    0.000    0.000 __init__.py:1982(NoDists)
        1    0.000    0.000    0.000    0.000 plistlib.py:139(Data)
        1    0.000    0.000    0.000    0.000 plistlib.py:351(_DumbXMLWriter)
        1    0.000    0.000    0.000    0.000 plistlib.py:389(_PlistWriter)
        1    0.000    0.000    0.000    0.000 plistlib.py:530(_BinaryPlistParser)
        1    0.000    0.000    0.000    0.000 plistlib.py:699(_BinaryPlistWriter)
        2    0.000    0.000    0.000    0.000 six.py:451(Module_six_moves_urllib_robotparser)
        1    0.000    0.000    0.000    0.000 version.py:42(_BaseVersion)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2797(QuotedString)
        3    0.000    0.000    0.000    0.000 pyparsing.py:3025(<genexpr>)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3005(White)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3063(GoToColumn)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3403(Or)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4100(Forward)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4193(Combine)
        1    0.000    0.000    0.002    0.002 pyparsing.py:4863(makeHTMLTags)
        1    0.000    0.000    0.000    0.000 pprint.py:72(_safe_key)
        1    0.000    0.000    0.000    0.000 sysconfig.py:501(get_path)
        3    0.000    0.000    0.000    0.000 _osx_support.py:138(<genexpr>)
        1    0.000    0.000    0.000    0.000 _osx_support.py:260(_override_all_archs)
        1    0.000    0.000    0.000    0.000 _osx_support.py:277(_check_for_unavailable_sdk)
        3    0.000    0.000    0.000    0.000 _osx_support.py:455(<genexpr>)
        8    0.000    0.000    0.000    0.000 base.py:64(<genexpr>)
        1    0.000    0.000    0.000    0.000 __init__.py:287(_CountryTimezoneDict)
        1    0.000    0.000    0.000    0.000 lazy.py:16(LazyDict)
        1    0.000    0.000    0.000    0.000 lazy.py:71(LazyList)
        1    0.000    0.000    0.000    0.000 tzinfo.py:76(StaticTzInfo)
        1    0.000    0.000    0.000    0.000 events.py:33(SchedulerEvent)
        1    0.000    0.000    0.000    0.000 util.py:55(asbool)
        2    0.000    0.000    0.000    0.000 util.py:294(maybe_ref)
        1    0.000    0.000    0.000    0.000 connection.py:238(HTTPSConnection)
        1    0.000    0.000    0.000    0.000 queue.py:10(LifoQueue)
        1    0.000    0.000    0.000    0.000 __version__.py:5(<module>)
        1    0.000    0.000    0.000    0.000 cookiejar.py:729(Cookie)
        1    0.000    0.000    0.000    0.000 cookiejar.py:827(CookiePolicy)
        1    0.000    0.000    0.000    0.000 structures.py:13(CaseInsensitiveDict)
        1    0.000    0.000    0.000    0.000 hooks.py:13(<module>)
        1    0.000    0.000    0.000    0.000 auth.py:108(HTTPDigestAuth)
        1    0.000    0.000    0.000    0.000 adapters.py:53(BaseAdapter)
        3    0.000    0.000    0.000    0.000 dataclasses.py:173(__init__)
        1    0.000    0.000    0.000    0.000 dataclasses.py:216(Field)
        1    0.000    0.000    0.000    0.000 utils.py:57(AsyncSessionWrapper)
        1    0.000    0.000    0.000    0.000 core.py:1141(__init__)
        1    0.000    0.000    0.000    0.000 core.py:1187(CommandCollection)
        1    0.000    0.000    0.000    0.000 types.py:71(CompositeParamType)
        1    0.000    0.000    0.000    0.000 types.py:106(StringParamType)
        1    0.000    0.000    0.000    0.000 types.py:178(IntRange)
        1    0.000    0.000    0.000    0.000 types.py:264(File)
        1    0.000    0.000    0.000    0.000 types.py:342(Path)
        1    0.000    0.000    0.000    0.000 _compat.py:46(_NonClosingTextIOWrapper)
        1    0.000    0.000    0.000    0.000 utils.py:69(LazyFile)
        6    0.000    0.000    0.000    0.000 decorators.py:92(command)
        5    0.000    0.000    0.000    0.000 decorators.py:139(argument)
        1    0.000    0.000    0.000    0.000 bitflyer.py:71(BitflyerWebsocket)
        1    0.000    0.000    0.000    0.000 bithump.py:14(BithumpRest)
        1    0.000    0.000    0.000    0.000 gzip.py:69(_PaddedFile)
        1    0.000    0.000    0.000    0.000 fcoin.py:88(FcoinWebsocket)
        1    0.000    0.000    0.000    0.000 hitbtc.py:103(HitBTCWebsocket)
        1    0.000    0.000    0.000    0.000 zb.py:93(ZBWebsocket)
        1    0.000    0.000    0.000    0.000 ticker.py:46(OkexFutureTicker)
        1    0.000    0.000    0.000    0.000 ticker.py:81(HuobiTicker)
        1    0.000    0.000    0.000    0.000 trades.py:36(OkexSpotTrades)
        1    0.000    0.000    0.000    0.000 trades.py:43(OkexFutureTrades)
        1    0.000    0.000    0.000    0.000 kline.py:42(OkexFutureKline)
        1    0.000    0.000    0.000    0.000 kline.py:65(HuobiKline)
        1    0.000    0.000    0.000    0.000 __init__.py:11(StorageAbstract)
        1    0.000    0.000    0.000    0.000 __init__.py:69(get_version_string)
        1    0.000    0.000    0.000    0.000 binary.py:188(UUIDLegacy)
        1    0.000    0.000    0.000    0.000 codec_options.py:41(CodecOptions)
        1    0.000    0.000    0.000    0.000 objectid.py:83(__init__)
        1    0.000    0.000    0.000    0.000 tz_util.py:23(FixedOffset)
        1    0.000    0.000    0.000    0.000 common.py:158(validate_integer)
        1    0.000    0.000    0.000    0.000 errors.py:25(PyMongoError)
        1    0.000    0.000    0.000    0.000 monitoring.py:367(CommandStartedEvent)
        1    0.000    0.000    0.000    0.000 monitoring.py:403(CommandSucceededEvent)
        1    0.000    0.000    0.000    0.000 monitoring.py:488(ServerDescriptionChangedEvent)
        1    0.000    0.000    0.000    0.000 monitoring.py:546(TopologyDescriptionChangedEvent)
        1    0.000    0.000    0.000    0.000 monitoring.py:590(_ServerHeartbeatEvent)
        1    0.000    0.000    0.000    0.000 monitoring.py:614(ServerHeartbeatSucceededEvent)
        1    0.000    0.000    0.000    0.000 monitoring.py:638(ServerHeartbeatFailedEvent)
        6    0.000    0.000    0.000    0.000 read_preferences.py:70(_validate_max_staleness)
        1    0.000    0.000    0.000    0.000 read_preferences.py:349(__init__)
        1    0.000    0.000    0.000    0.000 message.py:409(_RawBatchQuery)
        1    0.000    0.000    0.000    0.000 bulk.py:63(_Run)
        1    0.000    0.000    0.000    0.000 bulk.py:516(BulkUpsertOperation)
        1    0.000    0.000    0.000    0.000 bulk.py:557(BulkWriteOperation)
        1    0.000    0.000    0.000    0.000 client_session.py:143(TransactionOptions)
        1    0.000    0.000    0.000    0.000 collation.py:23(CollationStrength)
        1    0.000    0.000    0.000    0.000 cursor.py:1254(RawBatchCursor)
        1    0.000    0.000    0.000    0.000 operations.py:22(InsertOne)
        1    0.000    0.000    0.000    0.000 operations.py:224(UpdateOne)
        1    0.000    0.000    0.000    0.000 operations.py:298(IndexModel)
        1    0.000    0.000    0.000    0.000 results.py:72(InsertManyResult)
        1    0.000    0.000    0.000    0.000 results.py:94(UpdateResult)
        1    0.000    0.000    0.000    0.000 database.py:1351(SystemJS)
        1    0.000    0.000    0.000    0.000 periodic_executor.py:144(_register_executor)
        1    0.000    0.000    0.000    0.000 uri_parser.py:44(_partition)
        1    0.000    0.000    0.000    0.000 client_options.py:32(_parse_credentials)
        1    0.000    0.000    0.000    0.000 ismaster.py:24(_get_server_type)
        1    0.000    0.000    0.000    0.000 ismaster.py:118(max_wire_version)
        1    0.000    0.000    0.000    0.000 network.py:254(SocketChecker)
        1    0.000    0.000    0.000    0.000 topology_description.py:149(server_descriptions)
        1    0.000    0.000    0.000    0.000 topology_description.py:202(<listcomp>)
        1    0.000    0.000    0.000    0.000 response.py:64(ExhaustResponse)
        1    0.000    0.000    0.000    0.000 mongo_replica_set_client.py:22(MongoReplicaSetClient)
        1    0.000    0.000    0.000    0.000 __init__.py:26(get_version_string)
        1    0.000    0.000    0.000    0.000 core.py:64(AgnosticBase)
        6    0.000    0.000    0.000    0.000 metaprogramming.py:179(wrap)
        5    0.000    0.000    0.000    0.000 metaprogramming.py:183(unwrap)
        1    0.000    0.000    0.000    0.000 metaprogramming.py:156(Async)
        1    0.000    0.000    0.000    0.000 grid_file.py:633(GridOutIterator)
        1    0.000    0.000    0.000    0.000 grid_file.py:659(GridOutCursor)
        1    0.000    0.000    0.000    0.000 context.py:228(__init__)
        1    0.000    0.000    0.000    0.000 context.py:225(DefaultContext)
        1    0.000    0.000    0.000    0.000 context.py:272(ForkProcess)
        1    0.000    0.000    0.000    0.000 asyncio.py:15(AsyncIOExecutor)
        1    0.000    0.000    0.000    0.000 fields.py:95(DayOfMonthField)
        1    0.000    0.000    0.000    0.000 uts46data.py:3232(_seg_31)
        1    0.000    0.000    0.000    0.000 uts46data.py:4584(_seg_44)
        1    0.000    0.000    0.000    0.000 uts46data.py:4688(_seg_45)
        1    0.000    0.000    0.000    0.000 uts46data.py:5000(_seg_48)
        1    0.000    0.000    0.000    0.000 uts46data.py:5312(_seg_51)
        1    0.000    0.000    0.000    0.000 uts46data.py:5624(_seg_54)
        1    0.000    0.000    0.000    0.000 uts46data.py:5936(_seg_57)
        1    0.000    0.000    0.000    0.000 uts46data.py:6040(_seg_58)
        1    0.000    0.000    0.000    0.000 uts46data.py:6248(_seg_60)
        1    0.000    0.000    0.000    0.000 uts46data.py:6352(_seg_61)
        1    0.000    0.000    0.000    0.000 uts46data.py:6456(_seg_62)
        1    0.000    0.000    0.000    0.000 uts46data.py:6664(_seg_64)
        1    0.000    0.000    0.000    0.000 uts46data.py:6872(_seg_66)
        1    0.000    0.000    0.000    0.000 uts46data.py:6976(_seg_67)
        1    0.000    0.000    0.000    0.000 uts46data.py:7392(_seg_71)
        1    0.000    0.000    0.000    0.000 uts46data.py:7600(_seg_73)
        1    0.000    0.000    0.000    0.000 uts46data.py:7704(_seg_74)
        1    0.000    0.000    0.000    0.000 uts46data.py:7912(_seg_76)
        2    0.000    0.000    0.000    0.000 {built-in method maketrans}
        1    0.000    0.000    0.000    0.000 {method 'rfind' of 'bytes' objects}
        2    0.000    0.000    0.000    0.000 {method 'title' of 'str' objects}
        4    0.000    0.000    0.000    0.000 {method 'isdigit' of 'str' objects}
        2    0.000    0.000    0.000    0.000 {built-in method sys.get_asyncgen_hooks}
        1    0.000    0.000    0.000    0.000 {built-in method posix.WIFEXITED}
        1    0.000    0.000    0.000    0.000 {built-in method posix.WEXITSTATUS}
        1    0.000    0.000    0.000    0.000 {built-in method _weakref.proxy}
        1    0.000    0.000    0.000    0.000 {built-in method _thread._set_sentinel}
        1    0.000    0.000    0.013    0.013 <frozen importlib._bootstrap>:994(_gcd_import)
        2    0.000    0.000    0.000    0.000 _collections_abc.py:302(__subclasshook__)
        1    0.000    0.000    0.000    0.000 _collections_abc.py:698(__init__)
        1    0.000    0.000    0.000    0.000 enum.py:351(__iter__)
        2    0.000    0.000    0.000    0.000 sre_parse.py:288(seek)
        1    0.000    0.000    0.000    0.000 base_events.py:570(stop)
        1    0.000    0.000    0.000    0.000 _base.py:108(_AllCompletedWaiter)
        1    0.000    0.000    0.000    0.000 _base.py:615(BrokenExecutor)
        1    0.000    0.000    0.000    0.000 __init__.py:371(PercentStyle)
        1    0.000    0.000    0.000    0.000 __init__.py:386(StrFormatStyle)
        1    0.000    0.000    0.000    0.000 __init__.py:395(StringTemplateStyle)
        1    0.000    0.000    0.000    0.000 __init__.py:635(Filter)
        1    0.000    0.000    0.000    0.000 __init__.py:672(Filterer)
        1    0.000    0.000    0.000    0.000 __init__.py:1019(FileHandler)
        1    0.000    0.000    0.000    0.000 __init__.py:1094(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:1088(_StderrHandler)
        1    0.000    0.000    0.000    0.000 __init__.py:1112(PlaceHolder)
        1    0.000    0.000    0.000    0.000 <string>:1(<module>)
        1    0.000    0.000    0.000    0.000 client.py:857(_WSRequestContextManager)
        1    0.000    0.000    0.000    0.000 client.py:862(_SessionRequestContextManager)
        1    0.000    0.000    0.000    0.000 exceptions.py:4(FrozenInstanceError)
        1    0.000    0.000    0.000    0.000 exceptions.py:17(AttrsAttributeNotFoundError)
        1    0.000    0.000    0.000    0.000 exceptions.py:25(NotAnAttrsClassError)
        1    0.000    0.000    0.000    0.000 exceptions.py:33(DefaultAlreadySetError)
        1    0.000    0.000    0.000    0.000 __init__.py:1622(__init__)
        2    0.000    0.000    0.000    0.000 __init__.py:2024(createLock)
        1    0.000    0.000    0.000    0.000 __init__.py:2008(NullHandler)
        1    0.000    0.000    0.000    0.000 tokenize.py:108(any)
        1    0.000    0.000    0.000    0.000 tokenize.py:212(TokenError)
        1    0.000    0.000    0.000    0.000 tokenize.py:217(Untokenizer)
        1    0.000    0.000    0.000    0.000 string.py:55(_TemplateMetaclass)
        1    0.000    0.000    0.000    0.000 threading.py:370(Semaphore)
        1    0.000    0.000    0.000    0.000 threading.py:488(Event)
        1    0.000    0.000    0.000    0.000 threading.py:1134(Timer)
        1    0.000    0.000    0.000    0.000 threading.py:1164(_MainThread)
        1    0.000    0.000    0.000    0.000 socket.py:130(_GiveupOnSendfile)
        1    0.000    0.000    0.000    0.000 selectors.py:433(PollSelector)
        1    0.000    0.000    0.000    0.000 subprocess.py:97(TimeoutExpired)
        1    0.000    0.000    0.000    0.000 {built-in method math.sqrt}
        5    0.000    0.000    0.000    0.000 {method 'compression' of '_ssl._SSLSocket' objects}
        1    0.000    0.000    0.000    0.000 inspect.py:880(BlockFinder)
        1    0.000    0.000    0.000    0.000 inspect.py:2396(_empty)
        1    0.000    0.000    0.000    0.000 dis.py:199(Instruction)
        1    0.000    0.000    0.000    0.000 base_futures.py:13(InvalidStateError)
        1    0.000    0.000    0.000    0.000 events.py:24(SendfileNotAvailableError)
        1    0.000    0.000    0.000    0.000 events.py:625(_Local)
